,zec50_1000,ecs,tcr,deltaco2conc50_1000,f50_1000
829516,-0.04723003879135912,3.3771040961592984,1.9164508931245052,-66.09146024244126,-0.8242301524035724
829814,-0.07479545003756494,2.5282553439376585,1.8182414987425746,-57.051203777651835,-0.7437396172901525
831061,-0.10441077490150086,2.8102441095717916,2.247145578718836,-68.23444875877988,-0.9072697949068593
831751,0.03457028860515421,3.4740223717088456,1.9575758366019802,-67.50629821332188,-0.7694163849885798
832462,-0.050830854065609055,2.0618419325887474,1.2928009932013578,-61.969752929111905,-0.6863807372250399
833934,-0.08082542491950018,3.0245604425037316,1.9521470357130737,-62.640978882601814,-0.6670913904674998
834741,0.039890070574022385,2.7906982842112624,1.8931822966896454,-59.76571035228466,-0.7170757351760169
835981,0.145438155826354,3.522170649936835,1.9402249036603105,-60.09632455863033,-0.7104114601511768
840268,0.08368079372846604,3.7443649770561844,1.909925761239356,-49.69156717644762,-0.5570270873715217
841421,0.22181468868056253,3.698466952907513,1.8129676152842231,-64.16158409305439,-0.7114579116100468
843013,-0.04788874332620896,3.7661008537221994,2.315395990158305,-53.981336840697054,-0.6972350096646127
843446,-0.0054380031818144214,2.8245897618895848,1.6827311861227765,-60.51463489830928,-0.7007411869891862
843467,0.00167686916431653,2.98701683300183,1.760777517560356,-62.34449344380289,-0.7494731543377569
846640,-0.04626608960927259,4.045735352302329,2.438264231401822,-83.70617188472545,-1.1207274228883546
847252,0.05065189726021635,2.642422021143131,1.6822791374227597,-59.59382837117107,-0.6692258493237104
847997,0.26912564925399174,4.631514486192469,2.266080711038103,-53.623728828614844,-0.6537029336848583
850530,0.05217012758372608,3.0823698288736967,1.9794740187716802,-51.94232610363724,-0.6111587373702898
851152,0.14594397349172117,3.170674003356262,1.7083125091043811,-54.56471770810276,-0.650821127135357
851944,-0.013892332006325336,2.5934446670746656,1.6015366469014878,-55.99984407949472,-0.6138851241454839
854982,0.08401225399508716,4.073418754481336,2.417745039733696,-64.10083286939982,-0.7834066592013809
855634,0.03038874591704044,3.4818672142246285,2.2413822435920596,-57.45479887792817,-0.7297120276820053
856911,0.10068768243736059,3.64962364780401,2.091919013646139,-56.255660941084216,-0.7145333646873033
857650,0.10629458035658601,2.8926404571027646,1.792027273619806,-55.073505491055926,-0.6696557874361866
858184,0.08836481933536278,2.8829882499436446,1.6119531235093059,-67.38997538439662,-0.911435184500037
858706,0.4441466568106369,5.364046803855453,2.393755807254838,-55.011800231724465,-0.6050555436952405
860016,0.06589005820990401,4.159883929696513,2.157034728051758,-73.5993269596525,-0.9109495392737617
864752,0.02654679635774526,3.7057392923114714,2.089417661252336,-55.763893161779265,-0.6221090992535458
864980,-0.17501377980268584,3.2504866013090017,2.434489859828091,-62.3996584342334,-0.7070920320869831
865055,-0.002267284124751079,2.053605720160947,1.2913638814078796,-57.916118392870715,-0.6314097627821802
866550,-0.053375685655206784,2.6763846922978107,1.6310262979240124,-59.45260189059832,-0.6853154039215408
866796,-0.07551552123021743,2.042066562782499,1.4179234871857558,-53.77199343207565,-0.6968930027406111
868694,0.03160538495473153,2.8278431831280413,1.5641847389592805,-64.62249697688299,-0.7831591435481098
870295,0.00491960896115029,2.8529944328593304,1.8454963637954789,-70.04087091849749,-0.7954803546572231
871483,-0.0730049330942375,2.7793740297340435,2.0824403870745303,-52.05497168532537,-0.6977365664242705
872201,0.041284944390486356,4.59571501692321,2.5234281656412483,-52.96104738793957,-0.6409059843784939
874217,-0.14087786080858544,4.276476116283909,2.4241672948896875,-71.73280383781002,-0.8532485486038457
876427,0.14562841571631724,3.7307364737440314,1.8393539305686977,-59.45901193072683,-0.7072014998542007
877302,0.2632680257822717,3.343711957535799,1.7237883165011971,-53.76322310629655,-0.6587760988090481
879170,-0.1480276842708812,2.5016039482021437,1.6879259869274121,-59.27024365459971,-0.7398194179697772
882213,0.11585159572962134,3.864718227378509,2.180321020361156,-74.8593442303823,-0.885588632978676
883855,-0.048168175310614236,2.686558533741171,1.7760149283001383,-52.70193236716517,-0.6748964390903214
884237,-0.04441874762246756,2.137160676868678,1.5619188880676376,-56.325447553951165,-0.645544134691781
889327,0.34579600635670094,5.141613622210438,2.4503981912838046,-56.45077369134333,-0.6742448373619552
889421,-0.2560326049877344,2.2948536931396064,1.8780694871923849,-63.55391598632059,-0.7592715062587025
890396,-0.1502563086346731,2.87183098610194,2.0428112031445647,-65.96966051230606,-0.708344498662195
891263,-0.04219963488310441,2.9796462514764643,2.4631968499345893,-57.505433108771285,-0.6418309062744969
892142,0.005387324183995679,2.5166509880335854,1.4271993665004703,-54.50991553161418,-0.6565256427558666
896005,-0.09966074025205218,3.1214411813155487,1.9686476063949634,-55.086887198683144,-0.6419475673412633
896580,-0.07698167386564192,3.2433089494902045,2.120150503150439,-53.60493806697059,-0.6217227291246639
897492,-0.037807294076928066,3.893375790802283,2.1188570528562547,-55.335019700774524,-0.6476308215894568
897723,-0.051002489261895434,5.516685793755414,2.3137313271894504,-69.89180626124335,-0.8293516863168957
900239,0.07423955210010447,4.064888363664429,1.7694170508803224,-59.77487530105117,-0.6935785130754364
900338,-0.09632832283647197,2.4269696362976543,1.7348118011461908,-58.51643471625118,-0.7142307927506364
902032,0.1237177009156154,4.222909290076174,2.1306412780059576,-57.80705274250829,-0.651534521100023
905807,-0.102672281455783,2.203801307141205,1.421240762148706,-65.08232568390804,-0.733846969278686
906728,-0.1786281862696255,2.5724032891512714,1.9107712383582633,-61.56666511477101,-0.7465981307279463
908604,0.48331058010527594,5.624555771431773,2.1216438991716187,-57.69573846669033,-0.7083170707750632
912398,0.11960017758174324,4.160971350634601,2.522428227552816,-52.28763637881565,-0.6394536916314886
913473,-0.029903073569756078,2.8200993916498582,1.949896843033262,-53.894504939555986,-0.6437825697356936
914499,0.07505989683457304,2.954503912768595,1.663892570575535,-58.59818658381096,-0.7281334081219444
914858,0.4687525773978971,5.552665924384283,2.215839268333121,-64.13726820783182,-0.7388324444181644
915582,0.292654279763334,4.3576001087083105,1.8110004861307103,-74.6952384828835,-0.8115897978222608
918007,-0.014091830817113182,4.3665131495825165,1.9669277496158988,-63.55848026959757,-0.6772559253683603
918043,-0.1927578902866629,3.4429823313450467,2.244190690718718,-69.7433380874308,-0.8869810930702493
925102,0.34586427047994395,3.9173268552356704,2.3339255747878282,-56.96351100708728,-0.6610210163801113
926383,0.08082141209651517,2.8610098561152024,2.1556421434616646,-51.722022341834986,-0.563554382768007
927117,-0.023318794637555484,2.6775814266693923,1.7216503690494036,-70.7162744169799,-0.8748874490802465
927949,0.19888154160982885,3.8302700714129556,2.063004230811548,-52.42075968171196,-0.6175249670193721
930446,0.06055803724046949,2.8312360090313504,1.765558906575679,-49.37069153071553,-0.5892351147300929
933687,0.13949963018350364,2.7097350037532015,1.7969411124831038,-53.05098700770532,-0.690577850963634
940732,0.08806376697860352,4.5905112936016215,2.214310651027094,-71.55067740140134,-0.8100178698590437
941468,-0.20792259741868535,2.966465421367604,1.852268708113089,-69.37689723280573,-0.8943624880126451
941969,0.14336294475961608,4.2972871143078715,2.5562509741222335,-73.69258052998447,-0.9100640834775424
943218,0.15361168642517686,4.604882878889601,2.4320888640336205,-62.335175236991404,-0.7758900317183794
947099,-0.046266526685868614,3.6765773465827043,1.98931467028326,-50.10367303934436,-0.5468908073331025
947146,-0.11528342075941,2.5059418374363776,1.794808213896464,-62.061512913602655,-0.6835010037712657
947498,-0.018469494774602024,2.4853094857434583,1.6669212783773377,-68.84296594849877,-0.8614348484060921
949570,0.13557954918563597,5.248572146306328,2.6517954356494458,-65.19460025888577,-0.7949541855710498
951576,-0.06587204144358005,1.727262381554304,1.19744344911295,-53.534241180108324,-0.6567920787508577
952226,0.37437103635165236,4.7599195148290026,2.088345225157796,-58.80423845131827,-0.6775741338934949
952682,0.1986867341856524,3.6371655473840203,2.0899213227526086,-72.68968018618585,-0.8739297247796691
953135,0.10872332700072218,4.369646125435148,2.155776019432117,-56.68129899174244,-0.5956455297113101
956159,0.1667644768019514,2.675205159432274,1.6413989951493788,-61.5439349415916,-0.8030586049737725
957390,0.20595540775007715,4.436419422968748,2.1791857548884073,-54.765563959275596,-0.5688989432513596
959047,0.07242428604334905,3.73643707619804,1.746885030955091,-62.09069397215751,-0.8153719542022704
964211,-0.11608301088584039,2.704551607522491,1.7526862500129765,-68.74694313416683,-0.797500530932072
964424,-0.049123410570850456,1.93569590260724,1.2215650734451813,-69.72974105193197,-0.869250607689954
965186,-0.029668217841146927,3.695406631044131,1.8137076032057085,-70.56373519105694,-0.7747681813662486
966257,-0.12932083203370692,3.9614862034836333,2.174604568762765,-60.16156365989582,-0.7175470203206649
966648,-0.1457837991228339,3.3570864803682694,1.7824871665438433,-76.88591314376492,-0.9570713669238309
970832,-0.010809469938493077,2.491239060825386,1.664394949787037,-55.03856027289214,-0.6697774663025107
971246,0.3160212771791011,4.1740859661963885,2.149089300110601,-57.72477713833098,-0.6734547809263387
981888,0.13389510322727172,2.9179852120624625,1.9255958832686588,-62.16182910107716,-0.8627768124700008
983479,-0.028984432222019407,4.268932802428628,2.320521879248814,-64.94933210450654,-0.739287457848639
986662,-0.02688821195034108,2.4031739362559246,1.6526622060684013,-61.72927972487889,-0.7546341187730268
986867,-0.14610378025549964,2.714213367362354,1.7924814760732914,-65.8267599779125,-0.7478212743796808
989187,-0.12721004132325775,2.610915038596375,1.9651548484526207,-57.958500082876014,-0.7629690653691688
989326,-0.006571328555116329,4.147937162578886,2.0637667711576695,-51.75765238273755,-0.5477197520257482
989483,0.1796652200683595,5.656410976889649,2.3259502427496304,-61.23098664601105,-0.7128274300510564
990953,0.18932965968704352,5.45395043461742,2.1383937085621336,-57.915236032070936,-0.6250138586723457
991064,0.3141713666113022,3.9973936178302347,2.227294209665854,-67.10032213348137,-0.8985627710073132
993768,0.14958536307264625,4.458889844707227,2.0088807698030733,-60.3822709439828,-0.7385082739061373
995861,0.029381852968871636,1.907433815508475,1.3404832907569506,-64.64927308393828,-0.7353331684345124
996124,0.16941760347015378,4.408611516434755,1.7365561009404318,-59.91623826133042,-0.6717767276957352
996189,0.09298760730679922,1.9984746057023317,1.301971786046904,-52.17659997881242,-0.6110034670376017
996834,0.35860896000500975,4.09380455268569,1.920248719173025,-55.1671947235518,-0.6038692212238597
997426,0.34405160284353276,5.026393653460108,2.2349571037287426,-64.30324309036621,-0.7212483652007564
997463,0.07500628366205131,2.1219756747323,1.344786916030003,-53.55019095277851,-0.6027564869507431
997687,-0.14396377636351532,2.5735790553998266,2.247205280935001,-57.7331748576392,-0.6592226718421794
999484,-0.010856397589591449,3.219390879962674,2.055595108446157,-57.82122912539097,-0.7053680932369821
1000147,-0.07719426301934895,3.4428426908895093,2.197859153538655,-54.919520307228595,-0.6652566501340278
1002467,-0.03690534986175242,3.3820466692145494,1.7478077452982612,-55.95019867289807,-0.6487084676970278
1002629,0.027117997936546567,2.823345655214954,1.8651983206178882,-62.523265785756394,-0.8343360940530724
1002894,0.10875087491308144,2.7770768927740157,1.8225685910782217,-51.67725628145047,-0.5853011014523748
1003277,0.1350371443295808,4.301227450620734,2.0502648302710305,-51.88048415768765,-0.5764567454749185
1007983,0.15431969276422475,3.2914434501451955,1.8639050138031523,-53.58075170986467,-0.624368595343956
1008392,0.36824705917253797,6.007394220064597,2.0825760269365228,-67.05132337271488,-0.8116586227143658
1008428,-0.10588717569616546,2.668557976959933,1.9449498132650567,-63.74804146424947,-0.7995783079944911
1012153,0.5272107681738438,5.720909293472833,2.0873477129587137,-61.792694183141634,-0.657496064757622
1012667,0.14375830678954804,3.034797285406749,1.8192766913550817,-59.45282757342312,-0.7013497958225039
1013006,0.09610230753957572,3.5965380916109138,2.1778248390396175,-75.521294654896,-0.9578031216556222
1013636,-0.0058338064936864775,3.1578778782127013,1.810799870256774,-60.57336601456075,-0.7231646722883607
1015220,0.19844285201185863,3.790306757574214,2.0670908992300188,-49.484153399693525,-0.5490310745850557
1017146,-0.13216863940061185,3.593620495347034,1.9540017128529434,-72.97554371446358,-0.8002540202312933
1017213,0.14988170057126626,2.9910015488358015,1.748075716928963,-56.38619993968575,-0.7293148686836481
1017279,-0.057587431511889386,2.6469589732916257,1.5275990417777254,-69.091886438507,-0.8153512999168817
1019068,0.04487436886611551,3.815790729132108,1.848475859359479,-59.1862479622971,-0.6530370916801238
1019327,-0.19331989843485564,2.2862248726429932,1.7393066129496497,-65.33412439449216,-0.7205753072654093
1019363,-0.022875986843984286,2.8914932690566317,1.8327953289223253,-56.64366890238074,-0.7151582776426229
1020311,-0.003001788021397278,3.0389170828752645,1.9097111015292572,-79.30501137398568,-1.0237785361365344
1022634,-0.061532648585646,2.229314125306947,1.7102829895025544,-56.139234866338484,-0.6476067879987832
1023858,0.02023978587216435,2.3783848890360595,1.518639905240456,-53.889813688143136,-0.6830020500554377
1026811,0.0016426799648143753,3.993020848069866,2.009827677830124,-63.91713778032647,-0.7413773968893027
1027624,-0.05691368917799977,2.6027169797543643,1.8011398061675712,-50.08213418448571,-0.5786574876732362
1027798,0.112829795588407,3.277231018795636,1.7347488969447533,-72.71638901523386,-0.8451510511936338
1031368,0.06734097531320549,2.7457398971748996,1.4310464982964322,-71.45310056673588,-0.8597728812282672
1031462,-0.18495553844591472,1.8822887914419624,1.4872246143898362,-65.53578764570636,-0.7202287089434298
1032014,0.030717478879717763,3.195516370242372,1.9199025711129272,-66.33217408884764,-0.7816068693108349
1032270,0.29888384626314046,3.8864024872978034,2.112260055412292,-46.769766827924286,-0.5169109911008949
1032404,0.07047154715389725,4.157679761121367,2.2245174755671484,-61.966050662154885,-0.7438291093101506
1033818,-0.06377785027718375,2.915705478792323,1.7387917278504192,-56.983907994869014,-0.7207724707344108
1037239,-0.07363126222812921,2.457178994914788,1.740827228966238,-53.24639855754714,-0.6467794205820638
1039284,-0.10245212085210476,2.3909269017962633,1.5291431631071801,-66.81784707769759,-0.7772765113758373
1039307,0.33127841848415884,4.015558818228474,2.0946983969003106,-57.67664811438078,-0.681174690016495
1040219,0.024447099832960006,3.8549594354820957,2.2186079545532222,-68.13016138062096,-0.8415311432738073
1047981,0.10799368274468324,3.3341839605014725,1.9445446471832746,-73.31640734270775,-0.8682475213643235
1052707,-0.11832097509437478,2.952463098752033,2.042589522939485,-57.84919755545411,-0.6634112657359936
1055699,0.18277554658259598,4.717239148722567,2.1788713907599173,-53.394817434811785,-0.6916630433869408
1055916,0.03631184237851226,4.210959229146454,2.208487780865153,-64.41025839892876,-0.7576717651174234
1056356,-0.039270275136270794,3.4875966982625926,2.230862650024028,-60.58650606385413,-0.6632907639527819
1059845,-0.06271448048429429,4.128644804429744,2.128012028932653,-68.70793783272467,-0.7865685277910921
1061697,0.14999992531422612,3.5686609337413238,2.015496327142295,-61.80395389819694,-0.7520231230353152
1063300,-0.10034626560913296,2.5090512547942936,1.5460381453694838,-66.49021790240226,-0.8080127097444545
1063724,-0.1172217565687903,3.9704378496976007,2.355379523301902,-63.137307372768134,-0.7058372860328372
1065527,-0.060488551663285595,2.2998633480972805,1.635918951621521,-56.06996058629136,-0.674541889168168
1066882,-0.05206320110221152,3.1922580923223447,1.9479652994164627,-54.58885853162184,-0.6235938038026116
1068484,0.09297004697864675,4.075838465409742,1.9240228821867487,-58.536301705373376,-0.6562246497838786
1070568,0.13394104166389953,4.9285177740904835,2.2353488690048753,-47.86894089682107,-0.6001860841828535
1071797,-0.04421865673825098,2.5051055843690895,1.4318893015929586,-52.97178137524986,-0.5375139610623849
1072096,-0.1486622491905436,2.421967498415106,1.8440896684480634,-58.17979820590858,-0.6828140252422794
1075252,0.07118481565617896,2.8000193968395615,1.8279636906931325,-57.34665858555127,-0.7450548989225299
1075966,-0.00036304326989333724,3.529793719849108,2.019938955557961,-69.61623777173315,-0.8465881985239112
1076210,-0.05573054799826682,2.2561212700898103,1.3904444784166756,-61.142101069212515,-0.741226704001325
1076851,-0.06927305839312425,2.7772705242205675,1.8939058249828549,-54.498604216781246,-0.6200683373438247
1082659,-0.05104453265591591,2.3193196633504067,1.5096482227317798,-53.65023677234785,-0.6300329818225721
1083050,0.10648929266713658,3.255520473106057,1.834184781767922,-47.7801414714728,-0.5746586818423816
1084365,0.02188784672359234,2.9688128559490368,1.763471248492697,-66.37035004699703,-0.7621562865098248
1084905,0.1177428633901132,3.149592007890421,1.7519568240553705,-54.12609798170388,-0.6142427406691784
1088798,0.09406693272370181,3.0935643068110315,1.7200292670489028,-55.76718548955313,-0.6307689047014415
1090111,-0.1254850887445047,2.511415393459899,1.7892879837894398,-68.5943635715355,-0.873869904449371
1092290,-0.0722304739388484,2.635782078541555,1.861563144889637,-53.32994663070872,-0.6467707188931877
1093246,-0.1324201562947609,3.2255865610189445,2.19290647434949,-54.43359550762261,-0.6771529898925497
1094917,-0.02119217670974516,3.2528398384744013,1.885979606457352,-68.2747040315956,-0.8704280130734032
1098434,0.2086369551687819,3.189106247504216,1.54172548719849,-49.513824066273514,-0.6034663921246186
1098760,0.07212414455318039,1.9328690882272967,1.2220398574314837,-53.73557886603214,-0.5721144997971188
1099584,-0.05536585361446256,3.450904952018109,1.9023173954980148,-69.07814916965197,-0.815850408609351
1100836,-0.27424052458093184,3.8862687643579363,2.3266920888356672,-76.12025113797279,-1.062880370890833
1101442,0.13917925139113496,3.5123988910141257,2.271342831106571,-66.46034551888346,-0.8524984131557978
1103986,-0.19852751914539457,4.393193789065782,2.4792065872996467,-77.97484659374413,-0.9294731086505537
1106148,0.31131535426115375,5.345114191924013,2.5388953305033297,-62.70935387311158,-0.7295472429283665
1107305,-0.07271092267554025,2.7590571459040643,1.819176907966015,-59.5581274358442,-0.7288434756414479
1110035,0.12616242163312208,3.94694830287795,2.1503887353163798,-55.14474575337931,-0.6766776012155491
1111058,-0.03913964200427733,2.5660963395059624,2.022434566117417,-54.201461879334715,-0.6026953161003976
1113080,0.1111736796720495,3.3908030216980865,2.225266461196778,-71.63874648962025,-0.9349186394025732
1113138,-0.03643693899982381,2.9662710300474693,2.044902893787299,-56.61293751073384,-0.6719111076753972
1114664,0.11065680529624977,4.547906999794988,2.4019632250253347,-65.46147155737901,-0.7753721081654015
1115197,-0.08205967024685523,2.2955785226389978,1.6016187582350845,-54.5452932440777,-0.6574481439134092
1115699,0.07826638951184739,4.996561201898962,2.122576840725744,-62.256848943126556,-0.7420015803558622
1122260,0.03478542002425611,3.1056240442738527,2.049782953600887,-66.23908228377093,-0.9028108500318806
1126425,0.5886890790103947,4.316906290834884,1.9468546021321456,-57.997106283903804,-0.6823422068605409
1129914,0.06073608853772039,2.191508751004836,1.4424835987562186,-62.52785296474423,-0.68870947052649
1130141,-0.09927160573644134,4.6754640381989,2.883328708273389,-62.74726791837719,-0.7541225434049466
1131723,-0.0022582229105179152,4.183785219529801,2.3983865380676233,-69.91698832524162,-0.9387751690715636
1132565,-0.01681706539410821,2.944765728107334,1.7077028630626438,-55.555894009869405,-0.6238470494610939
1133012,0.019459028687429214,2.5876001252711625,1.6385142970993982,-56.42239912130242,-0.7372116760746099
1134247,-0.07784231967908362,2.9732566025434073,1.9695497169042877,-51.47976575858604,-0.6684556364998748
1135060,0.15129682795494026,2.7112283879092782,1.5379758588922783,-56.288788762484614,-0.7128365896765367
1135222,-0.027444401181618394,2.8788820303852622,1.7533192942716633,-61.86447699557368,-0.7486303448775415
1136342,0.1279670032376381,3.6973237169659274,2.002099766056601,-47.77136768825591,-0.5154688160052427
1138400,-0.0002966102243819879,2.6663744362511403,1.7862305354095607,-47.58132562309402,-0.5460123231978375
1141073,0.04791150911904252,2.9172880817645908,1.6947701700790303,-55.66348692817894,-0.6801053545984601
1142401,0.03349970897090171,4.3229686365364834,1.965267447333977,-65.37367029058674,-0.7950408818474961
1142500,-0.13923570579477573,3.282786735239381,2.0828331458872085,-64.1576892832889,-0.7953043656478451
1143134,0.1393191027922014,3.5689314844855087,1.909493151894698,-52.141549388086275,-0.6135467158845902
1143554,-0.22742921056592835,2.2615483593046934,1.9654792940190586,-54.960617066626014,-0.6355618040370876
1143909,-0.1083137293269838,3.3640347353745943,2.070963443229866,-65.5260340364722,-0.8473153289544642
1151127,0.1265464637509841,2.715044796482876,1.546289340451908,-71.40090939642403,-0.8290490388682996
1151412,0.20084946669337267,4.387458272019402,2.2235309356856967,-57.074236864436216,-0.6683518414693292
1153548,-0.10708759334428675,3.1100566589094,1.9591280094136887,-67.45873081819002,-0.8906264319937653
1153571,0.08429755129203365,3.549055050491589,2.1226417039987013,-50.27230443792644,-0.5835962664935819
1153778,0.1928198656099953,4.7410609996607675,2.320679432565269,-60.055501895628254,-0.7229472335212095
1154809,0.024226170628709687,3.082478530748271,1.6569204042423598,-52.228003528548356,-0.6075456005628652
1155173,-0.028324642333910743,2.0022715610903723,1.3998413088731072,-58.69783969267428,-0.7357680104105913
1156636,-0.022431963426883472,2.3602941838425084,1.4927479559305155,-60.03338106286316,-0.7032739344484704
1156947,0.0019057346082279603,1.5471386106577891,1.1206265680144194,-53.10341432952538,-0.6152860742567383
1159053,-0.09905806466302836,2.7122117516449666,2.0143510893088687,-50.91450833260603,-0.6340929534333011
1160383,0.124512141282354,3.40202263278484,2.6301845214605435,-54.749750909838326,-0.6154559222078468
1160670,-0.26284075495569903,3.3158612434576207,2.316154397141891,-72.66699999315938,-0.797193274886725
1163612,-0.005382482613122352,2.3360860536269503,1.5707224321174167,-58.161586897672976,-0.733490714208016
1163904,-0.047423726934185284,3.30246305661621,1.8655806167839526,-59.43906840563727,-0.7262687678650641
1165707,0.20013386099269903,3.691171315756037,1.788679295811625,-52.65833811180755,-0.5928449847895654
1167761,0.24647719560122483,3.1565904102383513,1.751051829275487,-50.2601430974662,-0.5725383091183707
1169119,-0.04988300886889552,3.235616583879005,1.8136508406076959,-51.122793685453644,-0.5625543173975291
1171410,-0.04429298418570138,2.777462188956311,1.8353232610839605,-58.78329066026163,-0.7147933481916073
1171665,0.016609748780468392,3.1199552386899123,1.8205185777768331,-52.92169788339214,-0.6248392805665404
1173224,-0.2025737898420965,3.005758161583004,2.1805600483672616,-60.949153203532205,-0.7323103920535998
1174667,0.07687723390333923,4.2599223257468815,1.8814443053718986,-59.230134397669985,-0.6625340954889736
1174991,0.0729199312579405,2.088076930439669,1.3901758655477297,-55.96317444752515,-0.6398944259756107
1175714,-0.014639226271297323,3.0491442511503877,1.7234900891174905,-57.055133054169005,-0.5822625348940682
1176838,0.1049933896743187,2.8073068914310593,1.5979679089670111,-56.287546964649266,-0.6360534920012175
1183599,0.023681604816693014,3.3752049874981545,2.6098132632915148,-58.58828927164393,-0.6572951910586062
1185677,-0.12205891382479206,2.4933371703972997,1.8986732492621101,-54.53254313168463,-0.6661804256947548
1185795,0.05068361747102812,3.5853464859896254,2.0211541919141798,-56.30705362934077,-0.7363733569636532
1187576,0.24023345587146006,4.0342516745304655,1.7922777056204202,-58.871701200025086,-0.6330561531233032
1188293,0.16634516472131633,3.929520516175446,1.8446002269194073,-55.101773494411646,-0.6214095383052443
1188386,-0.008002895813982613,2.643483079421311,1.5306197534977768,-56.38318503508731,-0.6987177816169265
1189333,-0.04651898139469646,2.563559603714835,1.527047469849529,-61.1689595608492,-0.7111218215292925
1189706,0.010509110268207333,2.7329923281099515,1.7776940339757226,-52.58789601995608,-0.6290257119301055
1192049,0.02009305973906872,2.829911409867818,1.6792424485879396,-60.829075715468775,-0.728844265034835
1192254,-0.08633338097562415,3.8004568147319566,2.232851340041136,-57.717104576439056,-0.7859834101874625
1196360,0.09707487992312624,4.353583470178939,2.0667433415914687,-52.553193679233345,-0.5317016751894688
1199060,-0.06720573507526417,2.730122274658262,2.0033131884854236,-66.6959167225981,-0.7509093593114149
1200069,0.10722928530144404,4.566708040774492,2.189776112042761,-66.30569197741943,-0.730245784465859
1202329,0.6141630177244699,6.703345066792583,2.7963683631715703,-70.8067906970997,-0.926002035280415
1202435,0.26601378413222987,3.395415245790445,1.8512158135890704,-57.29963792920796,-0.7116818402295406
1203244,-0.10049225992193112,2.4421026566751007,1.7609592579719362,-53.577700608439784,-0.6781382908594451
1205952,-0.13530468978297616,2.558706135378887,1.8162665483281084,-63.46284700744627,-0.7864055422578189
1206810,0.35449195281064694,4.165322675455743,1.997387582682822,-48.57296620347262,-0.5362119018060194
1207702,0.03958336601516166,2.2240720792500905,1.4624494412145403,-51.080906655821934,-0.6574126156120514
1210011,-0.027582049117912177,3.07000046079764,2.0824991726156705,-63.073161280574084,-0.8070819633934359
1210063,-0.0901951179296474,2.2120299808913986,1.5958404318602906,-67.29517852585559,-0.9506634957755882
1210611,0.006728175559545413,2.906457276597391,1.8371621716245707,-55.461297246818276,-0.6145142890013857
1210720,-0.040676181917689735,3.1843980783338512,1.9588476222457254,-59.94205957783197,-0.684247198736919
1211293,-0.17215212495542231,2.7422590660230886,2.029149931141188,-65.07124669954521,-0.7435258539503375
1219241,-0.03805008796727338,2.9343324604440246,1.60967548317752,-55.44877654894299,-0.6380117742772913
1225177,-0.1053260278275312,2.6492430114687417,1.8901875316630292,-53.82067726229917,-0.6847154750038413
1228275,0.09636104283281566,4.963097657056311,1.9481403559898314,-55.07334836609158,-0.6528432919215019
1230673,-0.021214509590457897,3.3173697553012405,2.0246928524191343,-57.47347944503349,-0.6979610989270628
1231751,0.029563760686157847,3.0641228534058254,1.9077280210041723,-61.981278068209974,-0.8260920166031456
1234174,-0.11654425233575139,3.17895557407832,1.9340811585480533,-64.98978994874005,-0.7988490534981549
1235134,-0.10301487051965141,3.660628279870809,2.2743660898944618,-62.93788068681624,-0.6909828406008605
1235450,-0.18137221153319572,2.45848396244548,1.7367674068416294,-69.47723065786329,-0.896050568396443
1238735,-0.10635834792597532,2.091578292366494,1.5354733621835723,-56.58194819091244,-0.6503319242165948
1240132,-0.02376632446863214,2.3799163653544295,1.6342885550562058,-62.63831739938894,-0.7064829944709441
1240205,0.1672994117893365,4.248030651773591,2.2492111858241985,-60.05779883680975,-0.6661494523459086
1240650,0.0034808500140670606,1.9116701835980954,1.3929613086340948,-54.93401452006577,-0.6500956039645884
1243062,-0.023968612451189086,1.8803260940647817,1.5003886976444374,-48.25344968535029,-0.5515793433180574
1245416,-0.13948547055543292,2.6782473743838193,1.7470455862385459,-67.38965790015152,-0.7433285491784187
1249228,-0.14402082156874152,3.138827767223978,1.8949595313651688,-60.72780928399004,-0.7119637947148019
1250415,0.4276431995702059,4.320967616198654,2.4585230618288736,-60.302357397530045,-0.7238811808542378
1252107,-0.08353343169211702,3.373506206653484,2.061591469781406,-70.74669480697321,-0.8621982794675684
1253632,-0.046883631704010886,2.6604340468041823,1.9090664556117134,-56.049436114592766,-0.632148421422603
1253763,0.14598696327905603,3.0659722923839925,1.89654608403673,-59.70648114203283,-0.710996098890659
1256705,-0.3514973425316317,2.4397279997434334,2.022686396416074,-77.43300202511784,-1.0148445761207294
1257122,-0.13082041346214357,2.3241507683300107,1.6911990720019814,-55.64421232604013,-0.643068379517922
1257895,0.26088361688355777,3.5794376828699277,1.8451475858586344,-59.3754197913014,-0.6399563875857077
1259870,-0.09087902078323007,1.8994109305843785,1.349162527143705,-71.91771407110093,-0.7788519630834183
1260319,0.025509237817377572,3.1326252355500923,1.6563987411822954,-57.40654825231741,-0.6570659141751936
1260684,-0.06310231620278972,2.55219533845448,1.6754343503905615,-64.21325351216035,-0.7753255046743774
1263286,0.20569256621135423,3.5898972893615624,1.7736825491942032,-46.95802597993975,-0.5040166460856277
1263734,0.11865018857777532,3.4350247415291966,1.8933428483589265,-56.4573576870942,-0.6500844934145218
1265011,0.032277914018908005,3.490649287350486,1.8616751423736875,-67.93311207726879,-0.7752373011101197
1265529,0.00576831656803467,3.399005124648401,1.7979918128816688,-59.913278258224295,-0.6982149157389381
