,zec48_750,zec50_750,zec100_750,zec50_1000,zec100_1000
390019,-0.2287771871646982,-0.23563578617633163,-0.3759484896847236,-0.30489852744173795,-0.48912710436064377
390402,-0.144358202379411,-0.14916226958435264,-0.24459587611786882,-0.21071685974200505,-0.3420060317812117
392033,-0.09946885420967133,-0.10284161552985438,-0.1664460353948951,-0.11386841337548192,-0.18633884230257913
392373,0.014129897604651998,0.014253851999201927,0.010502873300602733,0.03525043548695583,0.049907994828009894
393002,-0.12403439253096282,-0.12724029944652981,-0.1859229905938118,-0.15146899848004436,-0.2202372939594659
394957,-0.09089440155757766,-0.09269815766957867,-0.12674664640357003,-0.11611936270969503,-0.15245321637061782
396325,0.007375145795113891,0.00853629353531482,0.03649264843708311,0.027536000099315228,0.07882346959871933
397291,-0.08625951784941721,-0.08851938816409699,-0.12959991204819288,-0.10383121899020398,-0.14997800320683563
397796,0.005196778785981682,0.006550215792334058,0.04003020309494332,0.024599600314911374,0.08213641282235229
398208,-0.04343356704144785,-0.043834107894401675,-0.047782307140240565,-0.04997068695918161,-0.044353886140244825
398346,-0.04026556312206775,-0.04126363142046563,-0.0629158527797039,-0.04842157253481627,-0.0683459313259539
398494,0.024788830176254883,0.02685769415246897,0.06996473446512419,0.04401409115323629,0.11368410200761003
398754,-0.059911714364943025,-0.0610697709436514,-0.08204926019400971,-0.06434847119796472,-0.07549458634250894
399766,-0.06263176437440132,-0.06413124474717458,-0.09485849894503207,-0.08227762286311502,-0.12295538587055876
399830,-0.06679601433126248,-0.06845422982109417,-0.09643221350986564,-0.07414777174779053,-0.10216740053748952
400033,-0.029432541554191394,-0.02954247752407224,-0.027771785376792035,-0.028580947492133024,-0.018027856082612148
401805,0.1933346228767565,0.19962833007023617,0.31047896223590477,0.28624658306790796,0.4565784016972061
401872,0.09131843888149005,0.09457884908678649,0.16051665981800367,0.13388858261535708,0.232778517392648
402746,-0.04859749759969301,-0.04943318277407838,-0.06918948492054833,-0.05773924836279032,-0.07215438691908194
404849,-0.031410954638658284,-0.03543347933417107,-0.11931134751028694,-0.0841523699078559,-0.19594428560587485
408607,-0.006646021249664624,-0.005742039440293389,0.014004025900429706,0.004247599557947401,0.04636184613661376
409903,-0.0501413790208971,-0.05087174798595262,-0.06470719152102644,-0.056852151966316544,-0.060814703841622464
412191,0.09787451742523068,0.10203447867666227,0.18632091079642743,0.14619486517979308,0.2751066309519943
413374,-0.0719858964979756,-0.07344421476254759,-0.09572790076214055,-0.0868103716400932,-0.10358342576817181
414874,-0.03840063350025402,-0.03877132169923758,-0.04243630813908417,-0.039689393659092076,-0.030748538048332552
416441,-0.09063960504760771,-0.09326312341371112,-0.1461106307886757,-0.10782383488359248,-0.16811734746195328
420576,-0.03577749292131904,-0.03603787258078395,-0.035950781270436494,-0.030795213974470048,-0.021461081362945222
420680,-0.10472319677971598,-0.10713593909498531,-0.15406953666049805,-0.13267831537155717,-0.1827191176682097
424663,-0.038895926455282614,-0.03977433327707569,-0.06291242828241028,-0.044418853021265914,-0.06422359003960754
425495,-0.04182816909953746,-0.04228089724782014,-0.05180872637136069,-0.047180607730202606,-0.04586120983912001
426274,-0.08379284297934952,-0.08593345076628078,-0.1270576914506223,-0.09831432436811127,-0.1356654594761133
426398,-0.11434776152497239,-0.11717748751040413,-0.17054554918064602,-0.1421821371661509,-0.20756713751494793
427711,-0.06292792456603746,-0.06395309125398296,-0.0785436408031086,-0.07150311521315023,-0.08120355728163364
428029,-0.052762296052796476,-0.053609868839651575,-0.06696652177701168,-0.058653916046945254,-0.0630896148692941
428229,0.061998422168455525,0.06402624133517731,0.09905324839377605,0.09541961970535051,0.15551455295320094
430659,-0.14584591797743252,-0.14989246578908566,-0.2285594439642955,-0.1924275190639173,-0.2954189677110819
432613,-0.09886704176156136,-0.10265831208603826,-0.17918908162963,-0.12121819136271483,-0.20700307692767828
434948,-0.11161307414093935,-0.11369370215433738,-0.14882853673988272,-0.13470721823319876,-0.16445056597224683
435481,-0.027524589890744022,-0.027575152197707675,-0.02422164836351126,-0.027331210081630086,-0.012898379210864785
436586,0.2500995543153508,0.25964708546978477,0.46294415058900307,0.35766624321771,0.6447641565424038
438340,-0.026449929980009168,-0.028258360165283714,-0.0905713912381172,-0.04210677224346049,-0.12832619239414877
438493,0.03424549093761997,0.03431326415304525,0.0268534610820228,0.05930332469702715,0.06558880014279755
441181,-0.07129123832614881,-0.0727428120839273,-0.09810314097066697,-0.08518257963120424,-0.1064034494121342
442758,-0.003189755182056997,-0.001785154117442067,0.03823437060695345,0.016082943585282727,0.08333135100539701
444271,0.026008648541628654,0.028173178594442128,0.08285689029504639,0.054536445985819304,0.14096622202790754
445686,-0.05488804517831869,-0.057973589363265576,-0.12719811115636603,-0.07195229620931398,-0.15928888419484277
445739,0.1815668752340729,0.18791008838385803,0.31077291190380985,0.2696276694515025,0.4481077683208654
445742,-0.08565396551598292,-0.08855803900617154,-0.14301771438651945,-0.09596264716838854,-0.15676702416784583
450045,0.0465025067514,0.048953520624744895,0.10134359010904359,0.07856305058796598,0.16353922696045875
450527,0.12004467173478961,0.12502070129559484,0.230879239602505,0.18959666747689674,0.3484534443494418
450842,0.058079588778165325,0.05830727944219016,0.03466327877922892,0.0902025829637969,0.07316235379174629
451679,-0.01109707564129625,-0.010281655866194894,0.013246678871396966,-0.0018139332108424444,0.043771387408721996
453063,0.04379505753606505,0.046421319715640674,0.10630231977606464,0.07035615987631783,0.16167219207997574
456266,-0.035792515851515105,-0.03636645638060543,-0.05054737003576437,-0.037906635090287466,-0.0474589900218203
458117,-0.03689734016664392,-0.03700685788894842,-0.03187362264462834,-0.03563872373800314,-0.01674006544194717
458244,-0.12949879761651784,-0.1326709559411512,-0.19033826092910777,-0.15707572314296692,-0.22233082009908323
460696,0.09691144364314996,0.1014497104853147,0.20913877771308242,0.14817790747457948,0.3041423877477416
461057,0.06189655160009977,0.06501874645028027,0.13475665973822615,0.10212712204383734,0.20816683660580226
463320,-0.047294656188251016,-0.04885932468242704,-0.07950369144167524,-0.052276416074758636,-0.0820477867739402
468155,0.16781842549264026,0.17418639707708428,0.30476597175922326,0.24809084643146173,0.4421439356973771
468288,-0.034579783935591246,-0.034855668539610196,-0.03884574418088271,-0.0348562108385313,-0.025766114002165885
469827,0.004297636722856435,0.004195326028688884,-0.00039564016650084355,0.025953746833177416,0.03616633243772105
470293,-0.030841111815572808,-0.03140340167233524,-0.043527273290595025,-0.03421982417388181,-0.04135067619039434
474932,-0.08579468743052598,-0.08786996307455286,-0.13158051136763027,-0.10786104250501038,-0.15657298447783008
475080,0.10406125240952813,0.10860020555634842,0.2097611094230023,0.16517930405195602,0.31622928223466173
475352,0.023721470616468787,0.02527850293938161,0.05376757519353137,0.04257856149616357,0.09376360053857624
476023,0.13767916125299884,0.14237868460950498,0.2277261458714832,0.2061271300850731,0.33510152094261847
478320,-0.04347802416985669,-0.04365522403880551,-0.039724068487987596,-0.040557136998761845,-0.022627882602206162
480065,-0.03361899044396588,-0.03501243745477378,-0.06699655521319448,-0.03446416204374958,-0.06389742560516143
481263,-0.026434770316258183,-0.02656174481655582,-0.025733052928013533,-0.019743479924603236,-0.008350436519028559
482898,-0.04935864719099525,-0.050508367827652445,-0.0764131645657018,-0.057132711764582345,-0.07978522957976653
483419,-0.01582956771406785,-0.015877797521884007,-0.021530201094984935,-0.009178486418719212,-0.0022483879347883207
484259,-0.1268665102906994,-0.13019469682042928,-0.19843590864102278,-0.16176733085070083,-0.23861326737089694
484792,-0.11517900603840481,-0.11810153042214888,-0.17653017398175996,-0.143827855799042,-0.20900552320511112
485820,-0.019813254055581764,-0.020021070031338795,-0.027070319012545196,-0.008810345709346024,-0.00696319698219372
486172,-0.10596370260346055,-0.10849901398071427,-0.15776663955748593,-0.1344023694275438,-0.18913237020298634
486710,0.1835923324837765,0.187903709819627,0.2374404903252476,0.2656703947898582,0.35108501249098856
487034,-0.16238234429550058,-0.1660921431848188,-0.23280962754949108,-0.2006403918359183,-0.2790764121839242
488455,-0.062328535217816894,-0.06324599576820322,-0.0775221676124116,-0.07079612026162763,-0.07680464294704925
489132,-0.07882217678031811,-0.08041942416702463,-0.1099806826962666,-0.09637180233340215,-0.12525239069069616
489748,-0.1228926352092492,-0.12639749491577312,-0.1992744329159104,-0.15506859089550162,-0.2454718989466229
490313,-0.037414617602408606,-0.03794489985385008,-0.05198435163439097,-0.04065322308154351,-0.045460072464164725
492223,-0.12068322749061622,-0.12327122652415601,-0.17220609247649699,-0.15211039689779016,-0.20274597122377158
493565,0.044560150945883725,0.04733075162187239,0.10782303150113703,0.07169613123021978,0.16203539288645885
493861,-0.04432157045609464,-0.04508497206667905,-0.059674270193035284,-0.052445742794090755,-0.06605125295918968
494457,0.007804350971061247,0.008159549488289564,0.006209065272049785,0.021237128109554693,0.03191432137200434
500176,0.03502848716232854,0.037027818412604274,0.07742732456094092,0.061200765815411895,0.12942773403918184
500720,0.13595948609202435,0.1397891092821999,0.19382768259245164,0.1863331196382383,0.26243309812923776
501502,-0.17136339308172777,-0.178161267508967,-0.32290761482194386,-0.23116711926576805,-0.41935558556823693
501683,-0.031474992620150744,-0.03250878980003791,-0.05797156234832135,-0.03648992756520553,-0.06407000149437647
502417,-0.1640871753312203,-0.1686595948841787,-0.2639802422138844,-0.21374698454200192,-0.3286782668830375
504803,0.031525181576515626,0.03248994157614338,0.044162644559009534,0.05401195549793747,0.08130396809391138
508336,-0.057989776338146504,-0.058993751483702006,-0.07527770449390014,-0.06329158944332192,-0.07112245008113205
509581,-0.05109393086531955,-0.053458045168475965,-0.10577800549699923,-0.059253694142117785,-0.11698992214419657
509909,-0.14474302745520418,-0.1503722943740302,-0.27597286644959773,-0.19099908788391007,-0.34607558176575015
510285,-0.11976941167741328,-0.12332486630483319,-0.18919763044440518,-0.145192097426722,-0.2128369307372413
512257,-0.07153194876312186,-0.07380578976638619,-0.11667274220872215,-0.08098543726310936,-0.12581223523977214
513032,-0.04504869236822273,-0.045952505682537614,-0.05578341806230114,-0.04342887706417464,-0.04396528383848297
515424,-0.1240561253496586,-0.12712031087886722,-0.18497355566750784,-0.15342993866545407,-0.22354230134937914
518374,0.011996408436886208,0.013281779776393776,0.042512830911137334,0.030822681844966615,0.0820043660844958
519274,-0.07708266454893153,-0.07943196962649823,-0.12084132708662332,-0.08620566183415868,-0.13073827241230296
522401,-0.1336610314619695,-0.1369130708237125,-0.2023850874094808,-0.16667364745810187,-0.23954119773576932
530101,-0.10811087801204988,-0.11065730737622603,-0.1618346495539098,-0.13597250977801156,-0.19513010876305903
530827,-0.09535938409928457,-0.09766438363332108,-0.14029614098704157,-0.11614469768689628,-0.16092757417549608
531114,-0.003535733892036319,-0.005471560152153554,-0.08062766928437659,0.002614111893299187,-0.0836887896192422
535327,-0.09190651788756765,-0.09454265018811792,-0.1476031119799649,-0.11735829449679747,-0.1829502047184175
535876,-0.08178986144891964,-0.08439411436971356,-0.13743794871545667,-0.09933071901857549,-0.1565770872377381
535936,-0.09052873376140713,-0.09260145067997527,-0.1304552979943192,-0.11239337107029312,-0.15764506428088598
536440,-0.021571483295762306,-0.02146976065126993,-0.012182727142296956,-0.01521454720543658,0.006432573496753413
539577,-0.08527295493695397,-0.08698018060604862,-0.11885157023739645,-0.10361789077417782,-0.13091902886309037
545776,-0.10339387069885664,-0.10600612384053854,-0.15776479622776174,-0.12947472150692363,-0.1884506138750235
546855,-0.06133065620100875,-0.06257329989522531,-0.08547371610605514,-0.07403590020183493,-0.09445063897159023
550180,-0.08714024512295215,-0.09027566574283097,-0.15187008867798335,-0.10631705717568796,-0.1769507288177632
550697,-0.07495250401240106,-0.07675858587013895,-0.11437991685478255,-0.08892714709940841,-0.121838622859745
552571,-0.04786187238195261,-0.04843720662277651,-0.056531604021720305,-0.05182066334765434,-0.048737464517064844
553073,-0.03494626605424511,-0.035737725714977686,-0.057233438620417076,-0.0360185565939537,-0.05164267017335944
554167,-0.053685721292917044,-0.05470201454779511,-0.07106252621280285,-0.05974459905413587,-0.07015055129015191
555782,-0.0680754107429935,-0.07379738516707768,-0.23230603893168644,-0.10569210922546413,-0.3151876884714757
556468,-0.06992391624504646,-0.07127488394881198,-0.09704126421955128,-0.08217134151396266,-0.10348056884534929
562083,0.046155673754445736,0.04849727095353007,0.0949715065600425,0.07104020999410032,0.1415747129247058
562172,-0.041509535592915814,-0.042299725162108226,-0.06079113996410401,-0.049288194789441686,-0.0654542824996831
564616,0.06409749624425898,0.06624601277508246,0.1025874584682982,0.09919831360218057,0.15757183957737975
565148,-0.006032755674834744,-0.005853756680483491,0.003109978572601646,0.009661714993067116,0.03127091603951193
566655,-0.12948851507272874,-0.13307440121177416,-0.20391987932078126,-0.16552296224551055,-0.2545336727663945
566798,-0.058180650508308895,-0.05954660553946445,-0.08098460658780349,-0.06325257348901014,-0.0830639524792589
566977,-0.01855518255108879,-0.018558631442675333,-0.02306007640339569,-0.008493077174800856,0.003001067990264783
572461,0.029900504125990546,0.03159521287459821,0.06648903818290708,0.053056315743688964,0.11202307164550906
572598,-0.06977037152447085,-0.07102811501295925,-0.0960308301330568,-0.08629917209379157,-0.1088233152636755
572685,0.011637546740507654,0.013027051291984115,0.043748405451101036,0.025748338124352177,0.0784142198319322
573129,0.058283994008717865,0.06136718491113813,0.13376204949369908,0.09883101593677512,0.20891802190711073
573601,-0.037905555943152924,-0.04039807372251403,-0.09753265846398196,-0.034589845427173804,-0.09276364903488932
575039,-0.06204886151820066,-0.0631338523562106,-0.07842561462258535,-0.06903993835954325,-0.08298049442679867
575633,0.14373575306200226,0.14745914394523463,0.19749090700891703,0.21341173070268482,0.2987629981528157
581780,-0.08049950917150617,-0.08202553196131301,-0.11285224012814155,-0.09247437740759179,-0.11790905561786036
583273,-0.1570120576397922,-0.16118457183221757,-0.24605912512230343,-0.20230646460962753,-0.3099846977355254
584197,0.18261545743363827,0.18881175982527232,0.3025613457401517,0.27149954517994646,0.44127628546145514
585855,-0.006615106296065987,-0.007113754600987399,-0.034054711719969655,0.010806159034379093,-0.010681032118501133
587371,-0.05326614347116476,-0.054101929399612114,-0.0671108329768193,-0.059461394215110985,-0.06363766169887408
587888,-0.11705655443908314,-0.12045800431329456,-0.18889073589669936,-0.14781656611636085,-0.22913563520967362
588255,0.029535640476265224,0.03143029927991914,0.07763774916673971,0.062350172143266214,0.1342503715061616
594908,-0.021624311869351764,-0.021886888954723793,-0.025824212859300033,-0.0194130704226525,-0.012758545065794324
595693,-0.0733398695604599,-0.07475055616756343,-0.10383472598598953,-0.09057771900350575,-0.11965530984105555
595846,-0.0491584936134708,-0.05097176475207443,-0.1012699336378311,-0.055101172255194175,-0.10660598345464045
604277,-0.04588675126460573,-0.047478084617495586,-0.0804056553329664,-0.05117959631942193,-0.08129112441925157
604360,0.05322729363489165,0.05587980082839872,0.10854559355118831,0.0831826381415246,0.16560255008737057
608607,-0.057282883444337074,-0.05854389209693567,-0.08212022409836883,-0.06903957708811426,-0.0906208861077018
609666,-0.04566500467292922,-0.04867166579975857,-0.11985042954852543,-0.050964893576073145,-0.13075722952409152
610491,-0.06146606597847826,-0.06254618709091009,-0.08012289765043545,-0.06918911818189977,-0.08039267332820321
612854,-0.036455913680061514,-0.03661107197174207,-0.034574290564677757,-0.0347560569877452,-0.020090540268807633
613653,0.023014724782477236,0.024466451575877013,0.04942562760165492,0.04107065902373108,0.08491331197081653
614432,0.0425479213466875,0.04370869112313791,0.06156972159095542,0.07375597392398836,0.11425398194407732
614769,-0.053176363620955014,-0.053939547324661774,-0.060201165512876464,-0.05113896823227293,-0.04938588158329971
615598,-0.19792415543810815,-0.20377848245940955,-0.3190036414629214,-0.25431116330981673,-0.3997800452532436
617690,-0.06327186819782149,-0.06515339283002497,-0.10002227563898192,-0.07102819164848961,-0.10533634548433679
617821,0.06292591013762205,0.06686345724607667,0.16385495580288634,0.1058301025542221,0.2527894171719516
618747,0.03774882425234738,0.038499122443420575,0.032002203877554924,0.061822207212207214,0.06948280135075091
620525,-0.010554014560086866,-0.010667468202377739,-0.01640809565222634,-0.005610380109742241,-0.002381402590093451
623069,-0.08318610111338276,-0.0871099581184005,-0.17809972059112855,-0.1036815614064106,-0.21192163230993044
623454,0.05573034079049455,0.058434294658573416,0.11746335605016123,0.0910531297865027,0.1844481129026554
624029,0.04488120105631532,0.0474726380286441,0.10916909222420967,0.07856705874479797,0.17438862543249778
625621,-0.052307153163289044,-0.05336748829830873,-0.07235962943441754,-0.0577757940614132,-0.0696382049735913
626575,-0.037864688403482116,-0.03820679159318807,-0.0393345449583844,-0.038464143767451775,-0.028932502955926864
626705,-0.024561660210756564,-0.02785422437678675,-0.11446431930367651,-0.02422098956900398,-0.12438316367854663
626864,0.14623160821980852,0.15065493942720343,0.22075564866637043,0.2125299215820493,0.32315522150490494
629200,0.06185922257136478,0.06510117962982065,0.13860205693270022,0.10610028028533103,0.2185973150417162
630136,-0.02763217680761554,-0.027568576973789227,-0.02203277916215951,-0.02610100769608703,-0.007137313154221614
633617,-0.0033194796699227425,-0.00280259903063651,0.008956608698921453,0.0073625598862698816,0.036461191889362476
634371,-0.090344845470407,-0.09408078502094819,-0.17337802357554688,-0.10918615889195449,-0.19442171975633227
635380,-0.09463768369316483,-0.09783383799453471,-0.16913889668307336,-0.12240773332833244,-0.21153280283219345
635836,-0.04479163701773048,-0.0463465380940038,-0.08074564869799106,-0.05176664829488464,-0.08660425804879823
636788,0.01273872926502062,0.012754516786513959,0.0014038434550416312,0.013389396081127769,-0.005195480733910518
636894,-0.026263903970070057,-0.026010903474595004,-0.022857912933907043,-0.02936992170524655,-0.014390451516264058
637522,-0.0115741081481473,-0.011889555059551249,-0.02753898234749319,-0.0033702938809130334,-0.009968923147836595
639533,0.0038057162914043596,0.004524706137052914,0.019403779295578127,0.015131259169053557,0.044893282348652974
644474,-0.0007702853790463315,-0.0002605909621111735,0.009582836701199082,0.00681913093946851,0.02871822513057709
645572,0.09466093879659332,0.09854436408058231,0.1766642453548355,0.14660739079255602,0.26454327566135705
645923,0.05523353204814985,0.05723923844737988,0.09430923518800882,0.08904436855754949,0.15086924096197318
647303,-0.05621426578204525,-0.05710057840072458,-0.07278623747115476,-0.06321919043941282,-0.07018121411090328
648266,-0.012739189539067608,-0.01151623736323093,0.027514143576292227,0.00013789780818806996,0.06777210106372
649766,-0.10196979129929873,-0.10413965089021082,-0.13794333567899186,-0.11794200487979412,-0.14916406745638167
650175,0.023029896805990546,0.02480365322468403,0.059827961423823295,0.04296366203754909,0.10652099866974463
650192,-0.026074010242465473,-0.02599904410310927,-0.01975004290214577,-0.021174934930726863,-0.0018423897376516063
651281,-0.06886174122322364,-0.07045469656153613,-0.1019774423856441,-0.08267052271835795,-0.11201497285992557
651825,-0.05442452728145608,-0.05489193350510013,-0.06530833756817378,-0.060351924103560606,-0.05459324425645562
655441,-0.07724337232077427,-0.07920218459449757,-0.11676991851977347,-0.09309441624342751,-0.1313617674883525
657313,-0.06884733201409032,-0.07001110857930493,-0.0944979378937354,-0.08116581723072036,-0.10116346513091523
663324,-0.05803751785196509,-0.05961797517128331,-0.08888821795488933,-0.06725599565198381,-0.0991326240800765
664432,0.004739383358034477,0.005509041405866499,0.02403070684515818,0.019306961225675323,0.05721136722506781
665844,0.10046651416068597,0.1036293188972317,0.15425605223842886,0.14979849925148603,0.23128591979462532
666178,0.01894307715001009,0.01585048470592998,-0.07133184888007627,0.0415439076812274,-0.05941230335860981
667022,0.03409211927780742,0.032850904339456255,-0.025467884119241724,0.0588114004511846,0.0013846410373137275
671184,0.02375799251892996,0.024585118364586656,0.024914772598629176,0.03345922521884237,0.03446015936101943
671313,-0.055387463480117916,-0.056698522660877826,-0.08020273784850207,-0.06587503277922457,-0.08727448174536123
672602,0.04383089280901831,0.04630512914212215,0.10411509789910722,0.07083444534867533,0.160927928810096
675356,0.1237864978180141,0.12822396555171212,0.21240703505007152,0.1871199006894193,0.3165872264461198
675415,-0.08540667711350935,-0.0886059718572565,-0.1498526605501136,-0.10016548519127055,-0.17043947578674312
676000,0.15566823016586007,0.1622231605177289,0.3094796953552428,0.23361070503980597,0.4434641882953796
676552,-0.1008042947951251,-0.10375404373886732,-0.1675997016083297,-0.13782102843893962,-0.2254733083570637
678613,-0.0141491977048247,-0.014691151267412161,-0.02832436835879948,-0.018310024766159838,-0.03599645723581757
682403,0.016066939043637873,0.01717178117452378,0.0364862160777899,0.03658755508001299,0.07532170213920186
683257,-0.0304900421985832,-0.03074213475444343,-0.03621254082483394,-0.03236012123399745,-0.027645092042117625
687889,-0.0645269549936196,-0.06656815120929571,-0.10619547118519757,-0.07210969992960159,-0.10816731577609695
689501,-0.06427044180173791,-0.06785359280680758,-0.14874374908858146,-0.07283287732922239,-0.16618428867979018
691192,-0.030615654770632883,-0.03126783870246719,-0.04216742040021604,-0.03004631636837729,-0.0315026550569375
692169,0.039077577817639764,0.04034248013530606,0.06640652662126123,0.06971138172738867,0.12146957889451349
692216,0.011388332660903222,0.012533300660581448,0.03882039638805579,0.025594410561609715,0.0720098793493571
692830,-0.08841258564890175,-0.09111871316822961,-0.14566686866657363,-0.1095108504284994,-0.1692641360110818
692871,-0.00872976401278569,-0.007971175977472544,0.011021763499811987,0.0004407897918641268,0.03728009128012033
695187,-0.10295352597743768,-0.10551163762893778,-0.1557322849714602,-0.12661758907968812,-0.18078903103333266
695947,0.029049989924105013,0.03131760752493995,0.08541887741759124,0.05425609640768969,0.14168951405757424
698370,0.07349842389254091,0.07581192459916797,0.11214909081398838,0.11214399841625533,0.17323805569250594
702229,-0.05266179997076259,-0.05377608602572148,-0.07424482292988777,-0.06119117523459905,-0.07473363268390831
702372,-0.017742437013645862,-0.017392201414778485,-0.006109417336740419,-0.011888012841704487,0.014594415888496748
702886,-0.07071259116096584,-0.07195016329288606,-0.09191751348751209,-0.07899663476886598,-0.09224826489479021
709368,-0.037631499908046484,-0.03805686728175339,-0.04624707050235699,-0.037908503459923804,-0.03625584360333356
711679,0.07189719749048695,0.07119354293538116,-0.001968273955153421,0.08842076454565584,-0.01033435526376314
715173,-0.14424863341071448,-0.1488778072373962,-0.2568364410504229,-0.1997644188738359,-0.34759315790904677
715266,0.0026202037865226124,0.003533344964263163,0.026394658502696178,0.017809953729797323,0.0627720410433017
716253,0.008152681557410002,0.00812509263576855,-0.01584003868967465,0.01840561807913499,-0.0007356578951034365
717726,0.09482373501556829,0.099535274284277,0.20720631997779138,0.14801433527178842,0.30809263820517785
717950,0.16013216382848205,0.1650474395377286,0.23614585238973107,0.21730469779300154,0.31482158748091305
717987,-0.055891808350384986,-0.05672296460741433,-0.07123742110781595,-0.06712048398324466,-0.07580511639519849
721124,-0.08362481305846958,-0.08559356341070812,-0.12580070765607965,-0.10787703585430264,-0.15249334486694122
721469,0.07062415444110948,0.07252195754197754,0.10857958162485937,0.0796393235393762,0.11255514007339218
722260,-0.14222960216959857,-0.1466785329320368,-0.2329838180303041,-0.17741198723718576,-0.27565696028990905
726347,0.23319109303924335,0.2414181197741332,0.40409249110874135,0.3319121613124254,0.5640351244575303
726566,-0.1048611634580987,-0.10761406535230233,-0.1647657831563829,-0.1315558871116722,-0.19656974657590887
727873,-0.033964050981348026,-0.03427625934994005,-0.036890888659391385,-0.03456443533762643,-0.02650278671749895
729823,-0.0352355403848823,-0.035385801761950164,-0.036572539992524744,-0.034243034046195,-0.02218994544950048
730418,0.024525143670899086,0.025524075414414815,0.039321488436750096,0.039727275480795354,0.06317321060027381
730443,-0.08730751318822061,-0.08893828189614505,-0.11267285356965129,-0.09426565718017765,-0.11770734670688277
731833,0.018823285254939925,0.020736926648202925,0.06312355427158356,0.03759219289300342,0.106596439546772
733193,0.008416279369136026,0.009458518332092769,0.03006935427008961,0.024544205554230647,0.06547053417513315
734321,0.17196224754650857,0.17816712880712426,0.30089087117816815,0.2572368514841714,0.43804592164180134
734819,-0.0030182250857078152,-0.00221159584177677,0.01751662777281271,0.008827457614625445,0.04856994609949328
734982,-0.05204988030462343,-0.053040994928414964,-0.06079271968364974,-0.04800398681990492,-0.046531983110108754
740897,-0.08037238849693074,-0.08307636180944278,-0.13147763978123006,-0.08652562291753974,-0.13957492215228773
743664,0.07037807863677381,0.07247412793530872,0.10137741927915167,0.1104898337603788,0.1672304417346664
743962,-0.030954558191371717,-0.03139176438605995,-0.03604251638180789,-0.028523938109091818,-0.02531973676139332
745652,0.06475723302771663,0.06707804293092545,0.10993681024089774,0.10331493879298193,0.17604570904241812
745775,-0.05289904031330539,-0.053932183094724806,-0.07147721265126328,-0.05888393280497617,-0.06963322354497059
746032,-0.00468898889162328,-0.003971416839291253,0.009996207918914202,0.002800576193648041,0.031605582333299465
746658,0.0623904830570714,0.06488261149202867,0.11282616165569159,0.1038389221853453,0.1796465854424305
747497,-0.04156515647675074,-0.0422388504460407,-0.04920128313936867,-0.04169399334183077,-0.036239819857404765
752133,-0.06979265663544854,-0.07102305947955867,-0.08925033367438395,-0.07890561439643506,-0.09093032538131363
752163,-0.05517127571003688,-0.056321581936299436,-0.0812173446697334,-0.0682206377115937,-0.0952595059152257
752475,-0.020186821602997673,-0.021867230861836173,-0.06750829173000183,-0.020217972075857293,-0.07137225682867854
753690,-0.008406818336261557,-0.008900773714091148,-0.023873559949968537,0.0006811929637506875,-0.005395648225677174
754157,0.015316773731339994,0.016505590834194672,0.04325423440724352,0.035552050625905496,0.08443441255576367
754492,-0.026823421398065372,-0.027708056787095536,-0.05847115664936475,-0.026227673136884677,-0.05421156622431589
756327,0.015885616361951183,0.016213143836223076,0.012790848492532536,0.03310052885001724,0.03781025796136461
758159,0.17177495963324674,0.17848815383900707,0.31982804640250584,0.24681113489307926,0.45024956592477205
759477,-0.01309084305184971,-0.012780155681766048,7.609940485486799e-05,-0.004846254389682114,0.019618668318001964
759881,-0.0042694655054478226,-0.003945758345916595,0.0001781770748139344,0.010211696146763094,0.030028171260965353
760885,-0.05566807441417343,-0.056804408088570124,-0.08206892097552343,-0.06744609663877066,-0.09286308351779393
761392,0.1402860627716942,0.14606075491961135,0.26925561824896516,0.20564673215326956,0.3853490637716941
763172,-0.06182220582714182,-0.0629097986502305,-0.08149457430461449,-0.07203434448727086,-0.08348039050961997
765754,-0.008383709251886362,-0.007984147764378058,0.01011611892709019,0.013007245083980212,0.04939847576136924
767011,0.08132501278535598,0.08413633462607195,0.13611467587010728,0.12479595419924672,0.20522923603197563
767920,0.15459033064444005,0.1588881254924015,0.22139733167626607,0.22979167074335316,0.33274821935527243
768063,-0.06316975727938923,-0.06457053143280178,-0.09522510466169687,-0.08082031190214645,-0.11870709724916395
770951,0.16401740098616746,0.17008109958680917,0.2988736709276547,0.24364375755830436,0.4309669165102512
772029,-0.1345485065424905,-0.13798502633181742,-0.2063765472292347,-0.17264824561133874,-0.24991807528484888
774525,-0.07884747725843733,-0.08107547548202354,-0.11938354985690158,-0.08503439737283625,-0.12636957695512296
776841,-0.0032419966648706833,-0.003324698362616285,-0.009377097833348502,0.004042121225188655,0.007828472178348145
779264,-0.024931723305835485,-0.025410239939893886,-0.04656631903325126,-0.03123050287536966,-0.054195534616057195
779483,0.07816674913728616,0.08136678186260982,0.1455267278971064,0.123934587191745,0.22356410685574812
779660,-0.06014600839665918,-0.06108090492202911,-0.07720675715912373,-0.07480541177041156,-0.08468018292915391
784384,-0.050455330952684285,-0.05102686561136904,-0.05592921749533519,-0.053147808123636286,-0.046652614728362796
785823,-4.8706986186308754e-05,0.001863282891872986,0.058244298134636274,0.01951789734903997,0.11287315706561074
788525,0.054914655642869015,0.05781947339041538,0.12688141632026806,0.09371482271035325,0.1968806746239864
790720,-0.09724137491765839,-0.0996006789097823,-0.14808927539816552,-0.12578952042131397,-0.18858183193803058
