,zec48_750,zec50_750,zec100_750,zec50_1000,zec100_1000,ecs,tcr,deltaco2conc50_1000,f50_1000
603115,-0.00046559349574137876,-6.205536974202008e-05,0.0073009241243091605,0.01319071879413447,0.037278582924116455,2.390797993052993,1.3712033266424921,-24.93231031035924,-0.33560843089842507
609634,-0.01845932770188452,-0.018706274598492167,-0.026529378002768667,-0.01091157481006011,-0.007010757295622838,2.4464803523866254,1.5977741354433657,-24.424595097914334,-0.3006994085453649
614650,-0.041775326302304294,-0.04261149235399608,-0.056733279057405106,-0.043175946143509725,-0.05366559924427716,3.2094216346364606,1.8172623672767496,-26.768166324765843,-0.31106558476998414
614919,-0.013208463888793265,-0.013448480264184659,-0.017318139988684922,-0.01745885067208408,-0.02334806559842395,2.588806718531255,1.4240750758920424,-32.28511339205596,-0.4270169880312604
620317,-0.05083941186951779,-0.052163616359279685,-0.08176928299704955,-0.059105007876083526,-0.09168526815536127,2.2029027758921607,1.503964925907184,-28.872313654244408,-0.42385257908751184
621158,0.14746539800717007,0.14939323995947174,0.13826984263651365,0.19735214254925548,0.18522685093890812,3.8931993191347187,2.030374315236332,-32.234932097873696,-0.4016259103123283
622724,0.02334626919752747,0.02498477132985144,0.06159362293532533,0.05173233199883409,0.12300333249413309,4.84190591908799,2.388958366012826,-25.10475961694067,-0.280258128291309
623832,-0.020939246572046155,-0.020976665687030716,-0.017960212924923002,-0.01622621828763493,-0.004365147542791048,5.01132189162518,2.3620392834607884,-29.600432254992597,-0.35914687298444203
626176,0.06675539012314724,0.0694465791623371,0.12461438800173408,0.10789852638604636,0.1937233855557272,4.584254729376754,1.9366535275509773,-28.902768404423796,-0.3830407862676961
627861,-0.08096525674131438,-0.0833135006040826,-0.1329308069280164,-0.09937072910742129,-0.16013947130377626,2.586245922110882,1.8310502537443598,-30.398351329165507,-0.3990709370108121
628635,-0.0856671611735087,-0.08763093393909815,-0.1257367560046856,-0.10100860802257317,-0.13413480843091374,3.015683076425206,1.978452442841918,-25.781762103602773,-0.3331989760894931
629398,-0.0620466952348393,-0.06346904338758574,-0.09373779435473728,-0.06962499098711139,-0.0947153632848714,2.573522035832935,1.7430637765264962,-26.284590463593418,-0.3398576923649492
634199,-0.15412160649150963,-0.16047751967830748,-0.291661154352965,-0.202183733054218,-0.3698785499422008,3.30047918361829,2.231955095118281,-31.69117735249432,-0.40282563177634767
636868,0.2819015337962534,0.2904137867491452,0.435718666410138,0.40888403391918526,0.6326924067874544,4.973202965061404,2.0983877918510387,-25.286880983183664,-0.33437593594707504
637413,-0.0007059585468767171,-0.0004934467651382946,-0.0006951750260644207,0.012721821701301872,0.027300466360115516,2.268070902545519,1.4379947537475741,-24.562697065537463,-0.31664521481757246
639261,-0.024631113624122847,-0.025250612557980667,-0.04115188852031326,-0.025332554410306685,-0.04167337673407201,2.483580775849214,1.530191623234185,-29.626530607782,-0.37241834840504984
640712,0.007742996394744184,0.0070014126737228954,-0.02843343296788181,0.019623488916473475,-0.016155644562196203,2.540907847723727,1.7617962014518405,-26.804653125162474,-0.28932189686258214
641286,0.03342291165327982,0.03219139046150521,-0.012793655939654203,0.055091547180563305,0.00731981456835018,4.415717713199109,2.2071506464307897,-28.14001373660392,-0.3173967082505351
641290,-0.023203244422514757,-0.02351457485996078,-0.022583989125361414,-0.009964264392037236,0.012596789734860447,4.247789201472905,2.1019729581867512,-22.25061159654888,-0.26523492596764653
642460,0.07954380043591902,0.08329980014622507,0.17093779830447375,0.12101321214217142,0.2483675707333659,6.9844249906944595,2.1429267510261196,-28.12169200347563,-0.3200492602759253
642864,-0.08384087733093848,-0.08630860327312329,-0.13021945173706695,-0.12486781852614381,-0.185488028346098,3.423386777764237,1.9235143260770526,-37.63689626027906,-0.49980495752242105
643446,-0.04936421375080213,-0.05293634923627799,-0.14559725234891863,-0.05423364108568185,-0.1624986404454345,2.5581643987543723,1.8452967254820705,-27.588394519565213,-0.3743058019015604
645106,-0.1254524334404371,-0.12874654042006495,-0.19593872916959654,-0.16041310814505727,-0.23503229861752617,2.1976705078308134,1.7696520458493872,-27.597724254721584,-0.3488387433489524
646968,-0.10057856590290892,-0.1042254247541069,-0.1754213678389258,-0.13594924970127575,-0.23210934171557218,2.808472612534777,1.7619631619696197,-34.686780740287645,-0.43116062405690947
648218,-0.020325699558603638,-0.02064215697392724,-0.028489537760325367,-0.016419508794790927,-0.016732646268641238,2.5303803954376045,1.5543634782945852,-27.190303334931457,-0.3254921783796103
655080,0.02274389137359134,0.024302259024116646,0.058386757551732504,0.05088436227081061,0.12014525154310407,3.7562573189969575,1.98542603645679,-24.77586213592025,-0.3319551018450153
657102,-0.10779368635561415,-0.11321495420124483,-0.2340525183904516,-0.14263746785998777,-0.2979488368125458,2.7803277109298428,2.0278207607174146,-31.742900287790405,-0.4188652966946358
658040,0.044543756629441544,0.046091627862432594,0.06950599549986114,0.06178505510255472,0.09167967270807376,3.72831281910606,1.8426856048499467,-32.29811694959301,-0.43388489205365977
660104,0.045654200378479226,0.04722007389044336,0.07567473045012374,0.06732041681039869,0.10637098421951996,2.9191205764231523,1.3841633104296283,-30.390903873945035,-0.4284631835137107
661893,-0.056142038358175994,-0.05760861790260485,-0.08628519348481167,-0.07035908430842341,-0.10717226856067219,2.878417541368944,1.7490257100495614,-31.478780121097543,-0.37059256674706775
663106,-0.07122472971921345,-0.07563966634817887,-0.18126760743616832,-0.07583166773959071,-0.19313208730511033,3.1474265105692303,2.2357633989143437,-24.28752492890129,-0.295243519788396
665725,-0.09560324611109983,-0.09827660454336595,-0.15205635245690363,-0.11856440513160771,-0.18128690177854856,2.173120989300468,1.5584672232053927,-28.775912906509802,-0.37754948691384715
669358,-0.1173295143275902,-0.12072425578555301,-0.1820009967757218,-0.1605727491853628,-0.24073320820739053,2.6090703906853716,1.8088151718890555,-35.17237133176667,-0.4724165825749398
671351,0.13271046327408476,0.13743184439799871,0.22210876968602733,0.1879063696374148,0.30983104490273705,5.197232025425332,2.32926562539082,-29.373806898809107,-0.369859807934823
672562,-0.004868800679440399,-0.0047895724300086595,-0.010748497334482465,0.00884033026595965,0.018843089769406962,3.1556320880136486,1.957478149269829,-26.913440586683464,-0.32633214303549174
674691,-0.002809540335965144,-0.003318330735016195,-0.02724658803347757,0.012236323861041454,-0.006211844434220959,3.754224948443606,2.385016139193163,-27.317285370874288,-0.33992209635057646
676568,0.020398381277084265,0.02128110164871,0.03771593877945523,0.030917114813827862,0.05354843456771374,3.916076303560203,1.8711300944971876,-30.480069752374504,-0.358940750417708
680466,0.0016225115525712042,0.0019735067345574286,0.012013260151469751,0.016167031453077962,0.03954255023134712,4.359757040723967,2.047110777885768,-28.393604592209726,-0.35944362595005197
682371,0.15948594559454188,0.1650775053631841,0.27475081546263036,0.23067989281270096,0.3895073287673041,4.596260913709498,1.7397700990727358,-26.801496171840313,-0.366928950930105
684383,-0.0439788645039183,-0.04459769706064565,-0.05475295203544128,-0.04154263922813972,-0.03625519124784815,3.6264186908027254,2.2776186329315244,-23.512405457396085,-0.2625251140948808
685481,-0.12659568601002014,-0.13053496023192301,-0.20629647718970356,-0.1688749150096993,-0.2702044798402361,2.9515024843283415,1.8446790635285484,-33.93716503483563,-0.4655373823198121
687144,-0.027012923628389585,-0.027184185138139805,-0.02820083660724526,-0.02065971529922539,-0.004477432621500688,3.199893970873293,1.7276481064524338,-25.757124343153748,-0.3350849444612134
689100,-0.07317890170911578,-0.07501958200856085,-0.11192840415968697,-0.08513617977078636,-0.12031496267694841,2.462252114630437,1.7834947712029061,-24.88917004165046,-0.2915944150278831
690727,-0.024043985399503143,-0.02491806281797082,-0.05013962678377015,-0.02555352823301127,-0.0562419817772819,2.7400107764486825,1.7261048556572172,-31.05608996705388,-0.40810307580230454
695073,-0.0910941184224554,-0.09363874447269893,-0.1426500359684082,-0.11382213621126325,-0.17478934980399807,2.3585938671645312,1.6009709499999527,-29.745407223305733,-0.3861250801191036
699273,0.15544577265767257,0.1602607711033397,0.23916075317638996,0.2100896264096237,0.3124887395591016,5.617859710841003,2.4189057420320745,-32.93485439238543,-0.4113813720011419
701488,0.001676606045407425,0.0014192516107836006,-0.01602471603562705,0.011617918043541176,0.0003624599471627743,1.7043710833419354,1.1421794550997224,-27.471856456734656,-0.38331901461655127
702134,0.08437859942909487,0.08569209210852424,0.08214059285919739,0.119994819137754,0.12287506314206831,2.9944404074022755,1.656667620585718,-31.33445405386408,-0.38384904500761285
704519,-0.07520107001315202,-0.07707276875318048,-0.11416422219169364,-0.08901718132600922,-0.1260317212726194,2.3088224665215766,1.5709519326963777,-26.353796348826563,-0.35569803233958286
705397,-0.05111984604740594,-0.05261769681523765,-0.08447562263250696,-0.0563988990518578,-0.08911055552626812,2.6523820738049353,1.7957504517368579,-26.22186216918641,-0.28069633374644587
706198,-0.05068324982536687,-0.052057654947184284,-0.08284196845380642,-0.0642118304459327,-0.10414851680828963,3.6336408204677753,2.139132804166543,-32.30219840487206,-0.3581491383556168
707606,-0.06840923687582157,-0.07060700613499638,-0.11521154039294357,-0.09747970023682107,-0.1579012032005651,2.6204314749927082,1.745223349352315,-35.555318046676575,-0.49393356423653945
708492,0.058720893929942175,0.061062464067449085,0.10689751318110718,0.09280453416745194,0.1626333526050452,4.154152131915806,1.878436119392938,-28.123423138715907,-0.36859842338686244
710379,0.06056910941376881,0.06316812939106731,0.10814066857766691,0.09984891752262826,0.1807966513750432,4.749890530163562,2.3962555626851545,-28.02214425131308,-0.3707288992652993
712340,0.19511627311362223,0.2002168866562708,0.27135692476785,0.2794355236346129,0.39450908167689547,4.087421685077153,1.955320535309203,-25.133283551343084,-0.30188621541324556
715198,-0.08256251697565986,-0.08477042937633572,-0.12818275355173459,-0.09997343549990445,-0.14840517978809054,2.5545104853056864,1.6353419766164599,-28.14684522777975,-0.3549269345439048
715599,-0.0996052263605659,-0.10259582892928398,-0.1619257060854049,-0.11865349106811562,-0.18538580435960128,1.8334331955503398,1.422075294118909,-24.56090073086841,-0.3454814367094339
716043,-0.069062931252166,-0.07135099778908438,-0.11578608140524371,-0.0817292697148273,-0.1334548882722153,2.553639760175151,1.564522619906554,-28.174146261510714,-0.3635260981689252
716458,-0.09487876619295865,-0.09695076932113,-0.13599028084864906,-0.11079379082597929,-0.1414202820583097,3.5823435981451537,2.2213521608000066,-25.82622530461373,-0.3356063084877401
724189,-0.07245147333910584,-0.07452351020041836,-0.11508265338900592,-0.09020022999583854,-0.14043907795583743,2.229344053773294,1.530843246582583,-30.33546055874558,-0.36467139347616895
725704,0.08484394015670826,0.0850196218924304,0.04937095754980403,0.13415383082941235,0.11091159103169934,3.463130512584098,2.1980564888034,-23.2522938451516,-0.27668401656121366
729117,-0.06176839473605433,-0.06343107124336456,-0.09718080498762616,-0.0762879061488706,-0.11826790016914446,2.764661769247123,1.7832010531454476,-31.075957062011696,-0.36256238833768295
729658,-0.04489747128452537,-0.04563313105713873,-0.05624237853939629,-0.04497705104718719,-0.04576885935510289,3.827157968375391,1.9530338572120487,-26.42964418250483,-0.30576320964980264
730158,-0.12030863406246495,-0.12384602527285682,-0.19142596355289387,-0.15666545588466518,-0.24517966723130535,2.035235989810693,1.5565188921594357,-32.26852983778605,-0.45286486801817816
732783,-0.11478721672345382,-0.11840693154185677,-0.1882230401450905,-0.14621168785633043,-0.23627327977021761,2.5144222119225503,1.8838432078299236,-30.77832179858831,-0.35694887052811985
742265,-0.12715883788325888,-0.13111438580127655,-0.20425135429275798,-0.1763826891279845,-0.27578056511108207,2.437735746644104,1.6837298597881087,-37.29784421266555,-0.4788190680614184
745172,0.02478511014179452,0.02558864529564242,0.03320705273677527,0.04757815285747968,0.07401097098162657,2.346780615068787,1.4573304138681007,-24.71935814194717,-0.3207416247318955
749442,0.14722576079061667,0.1517229181995292,0.23823452575610382,0.17079246462407083,0.2707666725335591,6.647372777968165,2.4613083785045657,-38.10051121848551,-0.5020553035246742
750028,-0.08660302175866663,-0.08913037285012781,-0.13865440475399637,-0.10114737903305904,-0.15363912187501794,3.117301602073022,2.0261575687048707,-27.014205592889653,-0.3114807768735246
751655,0.08464645070222132,0.0873455834812229,0.12799188401848882,0.1292482339855454,0.19688475452390786,4.207179296514437,2.108135954513305,-28.592402559833886,-0.3747467898661747
751960,-0.04941492146984228,-0.05035272163935245,-0.0686374020278886,-0.05376684832029732,-0.061303708107036003,2.757747833937306,1.660620712090561,-27.39307232424403,-0.3821519766426329
754719,0.003268330269169839,0.0035183001931926583,0.004010305761090738,0.017311899634718797,0.02866265689574088,3.4137845427949456,1.9405360415460056,-27.522442988154353,-0.3123476931829492
755834,-0.06311533941119163,-0.06542710366670468,-0.11353239754550137,-0.06670125274164329,-0.1116563436700575,2.9770782236390807,1.9798069920250128,-24.65570821753255,-0.30701153592794794
761789,-0.041256907952970434,-0.04221445980295402,-0.06207946307090917,-0.049129777607472835,-0.0706049306885268,2.027098489781929,1.276043562092819,-29.579713946089043,-0.3833943096141015
761862,0.027040939537730457,0.02849130741490491,0.06131229708973995,0.04681802684602321,0.09482679256262116,4.102588995811802,1.7900409113662168,-29.550009810569122,-0.38951334877328314
763191,-0.010685354675027403,-0.011256733625320647,-0.023059817651021053,0.003788361599933898,0.008610708294997105,3.787353393017753,2.0814422484241817,-24.684834963932644,-0.28904548099509375
767769,-0.0012512153904524759,-0.0016092488423753437,-0.01595771492155995,-0.01365182008415533,-0.035298026482327716,2.927853201398933,1.7052753806516672,-36.087849895019644,-0.45833653008604935
770077,-0.07394195524927616,-0.07579590720389628,-0.111515118977779,-0.08627364431470652,-0.11840219095857729,4.505012779527428,2.562187871091948,-28.535968318946686,-0.2830897235919194
775025,-0.05785707443418464,-0.059198059817963555,-0.08589584147149121,-0.06107730073888229,-0.07609753027251553,3.215445528933123,2.12362922743454,-24.514286510335523,-0.2819214486881916
778546,0.08863676595208747,0.09231477019045697,0.16680727092749126,0.1419692497787297,0.2654435156367465,4.964200401975379,2.331550904045095,-26.935605204211015,-0.346536042296961
779469,0.1464477011401637,0.15082897310203158,0.21976277879339579,0.2106999348973846,0.3173588950269788,3.5128015600176066,1.7208972493494554,-25.54281070238909,-0.3787403921077348
779589,-0.022541974390096975,-0.02320647722077296,-0.03683832624352057,-0.010443924546811978,-0.007460557463810247,3.4620166209600436,2.0308535180594487,-24.412955658496685,-0.30867692400705504
779830,-0.08042460863329381,-0.082436053072237,-0.12132341305203043,-0.09649568343941506,-0.14307410029587309,4.118362037966682,2.358763872583992,-30.30376840226404,-0.3980168209529511
779847,-0.09773077068895053,-0.10206990024066442,-0.190820584452565,-0.1258872820721344,-0.23914739440323607,2.7345546885499505,1.8181133707610828,-30.889213358280813,-0.40244646371152326
780544,-0.03812011554244221,-0.03913006239268313,-0.061536625418951885,-0.03842646622339485,-0.05594411814864886,2.243174910269877,1.474204978368036,-26.35704062564008,-0.33680239212531227
781141,-0.04196038484910858,-0.04282037366318847,-0.05553669598645827,-0.05539211088695506,-0.07518904800229564,4.306558773057271,2.144494047541424,-33.46190568103407,-0.421037478607035
786817,-0.0740450954107078,-0.07626459353859338,-0.11959562014851643,-0.09911832929622655,-0.15751125506401298,1.790399665725222,1.2577691280290713,-34.10660881974559,-0.49872511320461355
787474,-0.08974793424064575,-0.09219902297606297,-0.13929846924581546,-0.10750969239390162,-0.16184448157362197,3.338680034652498,2.055156541490531,-28.768691999293537,-0.34198008414263636
787479,-0.03619257137029397,-0.03746704589388816,-0.06746512250545988,-0.05205831485494783,-0.09493024109090165,3.145559724864782,1.9298223833052834,-34.974322362464534,-0.40921043699656856
791240,-0.019584262796297214,-0.019890849933121846,-0.02727284756233539,-0.011056007040934235,-0.004849690739434864,3.2038547909396105,1.8870706845863228,-25.83396154348469,-0.3269964811555024
793001,0.024071051165781565,0.02494603087057734,0.035063687773216,0.04942314498302158,0.07922674997499013,2.9549868013002785,1.7733329787241734,-24.221452526879318,-0.28916295773690104
796810,-0.026893687698969382,-0.02714934692625115,-0.03206700768627857,-0.02006345745204463,-0.011429106022006863,3.215633137496288,1.8317528312169689,-26.083735952144252,-0.3392865798755018
799916,-0.10714677525598848,-0.11138137368466583,-0.2030692074469982,-0.13024927501114325,-0.23296787156849041,2.966675931496712,2.4312944896024193,-25.45306918342311,-0.26747911158093185
801817,-0.0772115946968781,-0.07919793879057657,-0.117441556578184,-0.09564417354268473,-0.1428591649664852,3.597197772143905,2.202477997735915,-30.531743596708736,-0.3239481716713779
803496,-0.08052706454630076,-0.08269454064855597,-0.12464448232723879,-0.08967831355313649,-0.12638509843720347,2.817990359305551,1.8531166072990697,-23.925835286597646,-0.3090767606879399
812816,-0.0695880486558742,-0.07236556847932674,-0.13150848267178372,-0.08284633195566293,-0.1518076746268111,3.114705057840127,1.906290730970531,-28.458283976928158,-0.34764535821181886
813191,0.012695877339295336,0.0129984174474016,0.015804467907169828,0.0045455260432323286,0.0018779090361851214,3.0949251758277674,1.572496263038419,-37.714113414590486,-0.5440638063301102
816647,0.008585992191014746,0.007614441515295445,-0.03462837606640479,0.010072875528191139,-0.044613673426435296,2.7080010678081523,1.7808068998620294,-31.54041137367915,-0.3620902582533092
818947,0.0927760870712202,0.096767155506855,0.18418494607921354,0.1441270536168977,0.275818287424171,5.248020105039064,1.9893670546628046,-25.540122256658606,-0.3353607268123411
819219,0.053388320320583826,0.05529896878377394,0.08686237359122018,0.087905579347475,0.1461584942351315,3.269051088666663,1.7424121776308803,-24.614210648323137,-0.2991272465516621
820681,0.037899229781499066,0.0394550626396617,0.06747332106919135,0.06085162178691217,0.10520617979288405,3.4221666159311934,1.6726264379815372,-30.044729730393783,-0.40366662481460747
821455,0.03373930125848568,0.03492494052229067,0.05025266899348679,0.05577554855541522,0.08484447645379012,3.129163373870864,1.7170015058968937,-28.4332161986315,-0.3665459646527256
822244,-0.04947360335688056,-0.05052085724083755,-0.06903291312742943,-0.06688071600258128,-0.09514792280963014,4.425667306791129,2.2397779247938563,-33.76869054029078,-0.45523905251655084
825529,-0.08679257154401987,-0.09015051352031533,-0.1581976573250632,-0.10382533494088952,-0.18324425196372074,3.9484952826408835,2.3063252662314273,-29.004519400662844,-0.34741790875649414
829848,0.06513916042648926,0.06736454937583303,0.10713489981647695,0.09414426627351102,0.14857023928713753,3.774513792139442,1.767229475365348,-30.616751351065545,-0.4127802025026486
830525,-0.07419574214319524,-0.07625824725252417,-0.11528543924280366,-0.09026314772343369,-0.13777201499521086,2.41136183976617,1.6053668935165568,-29.04990703412784,-0.36387432694198596
830724,-0.0019427984255668829,-0.002684780394155206,-0.019502959072151604,-0.0033203218023813985,-0.027354999446344896,4.7534548112539134,2.270713918340689,-33.100678076586064,-0.3762459024367468
830906,-0.045761584798067245,-0.0473187655780809,-0.08754793766238389,-0.051041115324034436,-0.09669598181825623,2.9575338837355636,2.0809899707355966,-29.04861482990765,-0.30941681685976463
832560,0.08407067111844824,0.08552515370886637,0.08863888035024381,0.10763250139807123,0.1088432700862847,3.310851791605906,1.7510315450968559,-32.78962249610612,-0.4105739231056331
833309,-0.0035585777420859,-0.004142802187959038,-0.02460721000221766,0.0069299564450240325,-0.006805318298316987,2.554628979632078,1.6536075922137363,-26.131369351903402,-0.28417668500544213
834265,-0.06375536934589132,-0.0660344905399286,-0.11374003695591328,-0.07293862995020484,-0.12102097067053719,2.272492499719463,1.6346270066797384,-25.242213741076966,-0.30362827985179264
834634,0.11812605016109123,0.12077820982046084,0.1534064768032266,0.1251074080966963,0.1577567837824132,4.539200888390607,2.001881110942067,-40.24886822756139,-0.5291969083863597
835624,-0.028708812854810972,-0.03269610081722085,-0.13750539156693087,-0.021243514626623217,-0.1366655640137342,4.170686422029333,2.431188220472495,-26.57127801776852,-0.3331274534184345
836908,-0.07665096867095955,-0.0782212822890822,-0.10915189368767142,-0.0882826769257481,-0.1077617439111298,3.4668449440832116,2.2849207469606174,-26.356338525500178,-0.31978898744976947
841380,0.06142846088391729,0.062922965543873,0.07706406364312945,0.09700412454911578,0.1311454186049612,2.446516670024219,1.460576570026172,-23.4801685042969,-0.30366007577330656
846875,0.127809013273388,0.13007774171590092,0.1405558837161729,0.15450906555873645,0.15511356879649418,3.819336685772022,1.8188870971099411,-38.32004833204394,-0.5242512184959458
848091,0.01558496026464029,0.016126409585095036,0.022206027933082018,0.030976706128476028,0.04382285175773104,3.6595106399905886,1.9027013000125113,-29.65878337369736,-0.38691636908202653
851343,-0.11853030195245906,-0.12269092485185551,-0.20324032593431451,-0.1657466258474003,-0.2712321387808827,2.2212447486622753,1.6172644406877155,-36.10474410375116,-0.5193914598646301
854408,0.2641935452193427,0.27360594440729824,0.4649770533516999,0.38320021258237924,0.6648221338102038,7.366424780594035,2.379908868046037,-25.41766565533959,-0.27076736558989367
856264,-0.06551696054000677,-0.06732312974891619,-0.10392156952207254,-0.07766794781409714,-0.11455068183220396,1.740171980674798,1.267211873640005,-26.337729901659884,-0.36865938305856494
857075,-0.053310808456146,-0.05631013469541846,-0.1237910939785738,-0.05659696725878205,-0.12586660433149865,3.3023446267080026,2.1096286309475474,-27.645700393328013,-0.3361163674755234
858852,0.007156563045072173,0.007148507154485451,-0.0016258252883912805,0.01745445716840255,0.013869943837285792,2.5918652859148876,1.5444674733375707,-29.492121681736933,-0.3211271689563584
860466,-0.010646424451302039,-0.010885635344368927,-0.021552721784479534,-0.0037930460189097293,-0.010544345000073063,3.188214271135889,1.8450975137026453,-29.395881044016278,-0.3783066960612884
860907,-0.05921116265454551,-0.06059422798293357,-0.08320173135560782,-0.0666586807130809,-0.09099765893904777,2.806541389001845,1.5285245088051185,-28.059552167052345,-0.40122801044471945
865307,-0.03472773002313634,-0.03562982806745896,-0.057857220671033494,-0.03584609392275695,-0.05605204285857335,3.4442774449212283,2.029243308166866,-30.60539308841078,-0.36721165089179664
865567,-0.047962009013648554,-0.04926300654508031,-0.07269425029681775,-0.05600229791417699,-0.08238241883646613,3.5967613872069544,1.9349276496063461,-29.605887351491162,-0.3295787260247054
867116,0.053550490396925055,0.054955743978090554,0.06662803490635572,0.08319318197442915,0.11079991464002803,3.119345924753567,1.7564884465145916,-28.411185480143956,-0.36711846660908387
870802,-0.08021343001269088,-0.08247368654598453,-0.12666234190041914,-0.09512804509404371,-0.13880697317135748,2.2577173354636977,1.5955371693463685,-24.519307132538472,-0.3158394517092531
873821,-0.04455696803030418,-0.04586931311488418,-0.07288465865025939,-0.04688919893976151,-0.06752543555003387,3.2866390040176405,1.9088473842515266,-28.35064593046252,-0.354932650601425
877558,-0.02266807758995737,-0.02321770979771909,-0.03749443058628643,-0.01777638840977991,-0.026573892485284523,2.0498745044279763,1.3716299568724721,-25.740016867052987,-0.3517209463194777
881241,-0.028018656745431247,-0.0285641719711065,-0.03723421981927677,-0.03540745226070041,-0.04814401909140997,4.005942599525497,2.0042953422558925,-32.46016305986768,-0.39082532664585123
882045,0.14315300608983916,0.14935888488851523,0.28952299417601024,0.21527415063750688,0.4241688946585609,6.990903220012125,2.259583933841404,-25.473317646102316,-0.2994725036536945
884433,0.0028018369494053896,0.003196441992650345,0.009531739798733119,0.018923164480418198,0.04064725156873461,2.4494191725995504,1.4579136712703138,-23.467328076824515,-0.2942367811191673
886960,-0.09131457830685386,-0.09545540926063678,-0.19527435979877583,-0.10952794364915341,-0.22366967854965192,2.983311474199955,2.3343035314960363,-27.27128210772429,-0.3214145521119276
888917,-0.08093047248646923,-0.08236667702576095,-0.10587171364060222,-0.08715559241707949,-0.09471665596157042,4.88978313894905,2.612862673889873,-26.08940341880094,-0.3354960647306817
891806,-0.13733610825162246,-0.14151508435173366,-0.222823848714647,-0.17184590703663982,-0.2725509582921506,3.2506243736316014,2.3118219571587733,-29.050494532017296,-0.3338815823530137
897842,0.002248625942344873,0.0018037370459678126,-0.009608301603241776,0.027973475960985095,0.03883691640779796,4.432249798584717,2.595292776386996,-23.99914185260576,-0.2750006927172439
901303,-0.02343518271556877,-0.023988489141688607,-0.034589210357724776,-0.014099569443150939,-0.009231382558734236,3.5854904038006534,2.0859317350606705,-24.79816858950869,-0.275111365512795
901370,0.04736322048008179,0.04921027438580072,0.08447729286445926,0.08164054720472058,0.14635641752565598,2.9085498109453187,1.506631647910083,-22.879218866632073,-0.30461701650727235
908023,0.12144789554463542,0.12572480226916638,0.20068708094223586,0.18758910062324086,0.31201428048133284,4.19852623835804,2.2212404559790935,-24.41229365393167,-0.3228816118394655
908228,-0.05019119887495327,-0.051470742625622234,-0.07402662162511087,-0.04479600059982225,-0.049800535792564826,4.1510738797512685,2.4237366949158385,-25.374233890281232,-0.32403478877513425
911733,-0.17051488276747007,-0.17537366046774738,-0.26600618659333564,-0.23554816216757946,-0.35674824228603597,3.8721803939185415,2.4149367972643847,-36.39754331642649,-0.4567515220492777
911896,-0.03872707310893686,-0.0400405059036375,-0.06405832862769123,-0.030817521130739545,-0.04054328228940918,3.4107202944746335,2.032686078979671,-21.568553820574948,-0.25258247930963895
912387,0.030647851109196655,0.030506482393450662,0.005278671853688355,0.05262933430522154,0.03185706388246046,2.1526599765998524,1.4134871932264161,-25.32242734716533,-0.34675633018199425
913902,-0.03543782960141917,-0.037126479169503734,-0.07581680039157745,-0.0420817474937949,-0.08867897106545986,2.445437574140014,1.5533606760806453,-29.88701696887307,-0.3553610600663153
913987,-0.0266473568965091,-0.02722364005306699,-0.041566465071393055,-0.027495811474608223,-0.04071447677527207,2.124754503872665,1.3294186160751436,-28.692940051814105,-0.42024709376677416
915820,-0.0004887647216813562,-0.00039761276206007334,-0.0021861643418397136,0.008505725385457685,0.010688164029394098,2.921419450021477,1.6642359526041524,-28.692417174250636,-0.3475496018930775
918629,-0.05782308495707045,-0.059309638784109,-0.0879819603924743,-0.06656196985368612,-0.09530281531710416,2.186941609053235,1.4115545707190074,-25.967733957660755,-0.31650914018808773
920419,0.0001710313317877521,0.0005046186025834398,0.012368429446514062,0.00076975492831588,0.012669401848830253,5.327052553701364,2.345094841465909,-33.41617939431501,-0.4194171621240912
921150,0.1561814478724799,0.16208980612822788,0.28977027710820336,0.2331734598556361,0.4267242459314562,6.823641747371837,2.59358516993824,-25.87236896986144,-0.304586643889742
921414,0.03742453468800799,0.03789623824564292,0.02750520348090424,0.051619103267808386,0.03846309013080962,3.1750972020883887,1.8041473040602543,-32.3053968755392,-0.3967515890969473
922347,0.007089064421701541,0.007513094237362572,0.012761296173420367,0.02230540033169426,0.03882246992102312,2.7210477473805854,1.5909481430201278,-26.48616098691491,-0.3347170171184697
923031,-0.07856376364504403,-0.080566563813814,-0.12046632930173329,-0.08957164897319525,-0.12431192403483604,2.648256957094001,1.8662020273842856,-25.330556185495993,-0.33953194778492124
925378,-0.0871049165589518,-0.08962610143179972,-0.13819686486579852,-0.10588831791920428,-0.16420855820611102,2.078107442946917,1.487499485773993,-27.475338836785454,-0.3390884657668076
925732,-0.019345083302741317,-0.019393795556401416,-0.018084062021638925,-0.023641374568037943,-0.023708385934001264,3.6547439483740054,1.770419654943522,-32.988978596176594,-0.4775929835843695
926084,-0.076175996856364,-0.0780119912102597,-0.11140034384957986,-0.08847407974298838,-0.12477519153404693,3.626161243803115,2.0353206828483286,-28.735402104608283,-0.3809192617223913
926133,-0.10031935023065253,-0.10489320300741811,-0.20070147534549543,-0.12124579838461269,-0.23376765946694755,4.495817814931656,2.6512471585309116,-29.526805602281854,-0.371805076944717
926545,-0.09548300244412578,-0.09832231322412954,-0.1570848732123602,-0.12699219596547606,-0.2052250057476328,2.6304852642799927,1.900112289983162,-33.530684043003305,-0.40175967432824367
930465,0.034985387455106376,0.03590070375755028,0.04492934243474833,0.04908830451459534,0.061630780614126746,2.2198232789364356,1.2134540524202053,-31.379942519464237,-0.4364123119117673
